"學號","院別碼","學院名","系所碼","系所名","score","入學管道碼","入學管道"
410040482,"KG","教育學院","10","圖書資訊學系",86,"B1D","學士班指考"
410040494,"KG","教育學院","10","圖書資訊學系",73,"B1D","學士班指考"
410040509,"KG","教育學院","10","圖書資訊學系",79,"B1D","學士班指考"
410040511,"KG","教育學院","10","圖書資訊學系",77,"B1D","學士班指考"
410040523,"KG","教育學院","10","圖書資訊學系",73,"B1D","學士班指考"
410040535,"KG","教育學院","10","圖書資訊學系",89,"B1D","學士班指考"
410040547,"KG","教育學院","10","圖書資訊學系",91,"B1D","學士班指考"
410040559,"KG","教育學院","10","圖書資訊學系",45,"B1D","學士班指考"
410040561,"KG","教育學院","10","圖書資訊學系",91,"B1D","學士班指考"
410040585,"KG","教育學院","10","圖書資訊學系",76,"B1D","學士班指考"
410040597,"KG","教育學院","10","圖書資訊學系",65,"B1D","學士班指考"
410040602,"KG","教育學院","10","圖書資訊學系",75,"B1D","學士班指考"
410040614,"KG","教育學院","10","圖書資訊學系",70,"B1D","學士班指考"
410040626,"KG","教育學院","10","圖書資訊學系",88,"B1D","學士班指考"
410040638,"KG","教育學院","10","圖書資訊學系",71,"B1D","學士班指考"
410050011,"IG","傳播學院","11","影像傳播學系",82,"B3A","分發入學僑生"
410050047,"IG","傳播學院","11","影像傳播學系",77,"B3A","分發入學僑生"
410050059,"IG","傳播學院","11","影像傳播學系",78,"B3A","分發入學僑生"
410050085,"IG","傳播學院","11","影像傳播學系",73,"B3A","分發入學僑生"
410050102,"IG","傳播學院","11","影像傳播學系",84,"B3A","分發入學僑生"
410050138,"IG","傳播學院","11","影像傳播學系",78,"B2B","申請入學外籍生"
410050140,"IG","傳播學院","11","影像傳播學系",74,"B2B","申請入學外籍生"
410050164,"IG","傳播學院","11","影像傳播學系",80,"B2B","申請入學外籍生"
410050188,"IG","傳播學院","11","影像傳播學系",77,"B2B","申請入學外籍生"
410050190,"IG","傳播學院","11","影像傳播學系",87,"B6C","繁星推薦一般考生"
410050205,"IG","傳播學院","11","影像傳播學系",83,"B6C","繁星推薦一般考生"
410050217,"IG","傳播學院","11","影像傳播學系",87,"B6C","繁星推薦一般考生"
410050229,"IG","傳播學院","11","影像傳播學系",79,"B6C","繁星推薦一般考生"
410050231,"IG","傳播學院","11","影像傳播學系",84,"B6C","繁星推薦一般考生"
410050243,"IG","傳播學院","11","影像傳播學系",87,"B6C","繁星推薦一般考生"
410050255,"IG","傳播學院","11","影像傳播學系",81,"B6C","繁星推薦一般考生"
410050267,"IG","傳播學院","11","影像傳播學系",79,"B6C","繁星推薦一般考生"
410050281,"IG","傳播學院","11","影像傳播學系",84,"B2D","申請入學學士班"
410050293,"IG","傳播學院","11","影像傳播學系",83,"B2D","申請入學學士班"
410050308,"IG","傳播學院","11","影像傳播學系",83,"B2D","申請入學學士班"
410050310,"IG","傳播學院","11","影像傳播學系",80,"B2D","申請入學學士班"
410050322,"IG","傳播學院","11","影像傳播學系",77,"B2D","申請入學學士班"
410050334,"IG","傳播學院","11","影像傳播學系",64,"B2D","申請入學學士班"
410050346,"IG","傳播學院","11","影像傳播學系",56,"B2D","申請入學學士班"
410050358,"IG","傳播學院","11","影像傳播學系",74,"B2D","申請入學學士班"
410050360,"IG","傳播學院","11","影像傳播學系",84,"B2D","申請入學學士班"
410050372,"IG","傳播學院","11","影像傳播學系",78,"B2D","申請入學學士班"
410050384,"IG","傳播學院","11","影像傳播學系",78,"B2D","申請入學學士班"
410050396,"IG","傳播學院","11","影像傳播學系",70,"B2D","申請入學學士班"
410050401,"IG","傳播學院","11","影像傳播學系",80,"B2D","申請入學學士班"
410050413,"IG","傳播學院","11","影像傳播學系",84,"B2D","申請入學學士班"
410050425,"IG","傳播學院","11","影像傳播學系",76,"B2D","申請入學學士班"
410050437,"IG","傳播學院","11","影像傳播學系",80,"B2D","申請入學學士班"
410050449,"IG","傳播學院","11","影像傳播學系",55,"B2E","申請入學原住民"
410050451,"IG","傳播學院","11","影像傳播學系",77,"B1D","學士班指考"
410050463,"IG","傳播學院","11","影像傳播學系",74,"B1D","學士班指考"
410050475,"IG","傳播學院","11","影像傳播學系",66,"B1D","學士班指考"
410050487,"IG","傳播學院","11","影像傳播學系",69,"B1D","學士班指考"
410050499,"IG","傳播學院","11","影像傳播學系",82,"B1D","學士班指考"
410050504,"IG","傳播學院","11","影像傳播學系",80,"B1D","學士班指考"
410050516,"IG","傳播學院","11","影像傳播學系",83,"B1D","學士班指考"
410050528,"IG","傳播學院","11","影像傳播學系",68,"B1D","學士班指考"
410050530,"IG","傳播學院","11","影像傳播學系",81,"B1D","學士班指考"
410050542,"IG","傳播學院","11","影像傳播學系",80,"B1D","學士班指考"
410050554,"IG","傳播學院","11","影像傳播學系",83,"B1D","學士班指考"
410050566,"IG","傳播學院","11","影像傳播學系",68,"B1D","學士班指考"
410050578,"IG","傳播學院","11","影像傳播學系",89,"B1D","學士班指考"
410050580,"IG","傳播學院","11","影像傳播學系",80,"B1D","學士班指考"
410050592,"IG","傳播學院","11","影像傳播學系",85,"B1D","學士班指考"
410050607,"IG","傳播學院","11","影像傳播學系",79,"B1D","學士班指考"
410050619,"IG","傳播學院","11","影像傳播學系",85,"B1D","學士班指考"
410050621,"IG","傳播學院","11","影像傳播學系",85,"B1D","學士班指考"
410050633,"IG","傳播學院","11","影像傳播學系",83,"B1D","學士班指考"
410050645,"IG","傳播學院","11","影像傳播學系",83,"B1D","學士班指考"
410050657,"IG","傳播學院","11","影像傳播學系",73,"B1D","學士班指考"
410050669,"IG","傳播學院","11","影像傳播學系",86,"B1D","學士班指考"
410050671,"IG","傳播學院","11","影像傳播學系",72,"B1D","學士班指考"
410050683,"IG","傳播學院","11","影像傳播學系",82,"B1D","學士班指考"
410050695,"IG","傳播學院","11","影像傳播學系",57,"B1D","學士班指考"
410050700,"IG","傳播學院","11","影像傳播學系",82,"B1D","學士班指考"
410050712,"IG","傳播學院","11","影像傳播學系",86,"B1D","學士班指考"
410050724,"IG","傳播學院","11","影像傳播學系",88,"B1D","學士班指考"
410050736,"IG","傳播學院","11","影像傳播學系",70,"B1D","學士班指考"
410050748,"IG","傳播學院","11","影像傳播學系",83,"B1D","學士班指考"
410050750,"IG","傳播學院","11","影像傳播學系",82,"B1D","學士班指考"
410050762,"IG","傳播學院","11","影像傳播學系",82,"B1D","學士班指考"
410050774,"IG","傳播學院","11","影像傳播學系",85,"B1D","學士班指考"
410060016,"IG","傳播學院","12","新聞傳播學系",84,"B3A","分發入學僑生"
410060078,"IG","傳播學院","12","新聞傳播學系",90,"B3A","分發入學僑生"
410060080,"IG","傳播學院","12","新聞傳播學系",82,"B6C","繁星推薦一般考生"
410060092,"IG","傳播學院","12","新聞傳播學系",86,"B6C","繁星推薦一般考生"
410060107,"IG","傳播學院","12","新聞傳播學系",83,"B6C","繁星推薦一般考生"
410060119,"IG","傳播學院","12","新聞傳播學系",86,"B6C","繁星推薦一般考生"
410060121,"IG","傳播學院","12","新聞傳播學系",89,"B6C","繁星推薦一般考生"
410060133,"IG","傳播學院","12","新聞傳播學系",86,"B6C","繁星推薦一般考生"
410060145,"IG","傳播學院","12","新聞傳播學系",89,"B6C","繁星推薦一般考生"
410060157,"IG","傳播學院","12","新聞傳播學系",81,"B6C","繁星推薦一般考生"
410060169,"IG","傳播學院","12","新聞傳播學系",84,"B6C","繁星推薦一般考生"
410060171,"IG","傳播學院","12","新聞傳播學系",85,"B2D","申請入學學士班"
410060183,"IG","傳播學院","12","新聞傳播學系",88,"B2D","申請入學學士班"
410060195,"IG","傳播學院","12","新聞傳播學系",79,"B2D","申請入學學士班"
410060200,"IG","傳播學院","12","新聞傳播學系",79,"B2D","申請入學學士班"
410060212,"IG","傳播學院","12","新聞傳播學系",88,"B2D","申請入學學士班"
410060224,"IG","傳播學院","12","新聞傳播學系",86,"B2D","申請入學學士班"
410060236,"IG","傳播學院","12","新聞傳播學系",80,"B2D","申請入學學士班"
410060250,"IG","傳播學院","12","新聞傳播學系",77,"B2D","申請入學學士班"
410060262,"IG","傳播學院","12","新聞傳播學系",89,"B2D","申請入學學士班"
410060274,"IG","傳播學院","12","新聞傳播學系",80,"B2D","申請入學學士班"
410060286,"IG","傳播學院","12","新聞傳播學系",89,"B2D","申請入學學士班"
410060298,"IG","傳播學院","12","新聞傳播學系",79,"B2D","申請入學學士班"
410060303,"IG","傳播學院","12","新聞傳播學系",88,"B2D","申請入學學士班"
410060315,"IG","傳播學院","12","新聞傳播學系",74,"B2D","申請入學學士班"
410060327,"IG","傳播學院","12","新聞傳播學系",79,"B2D","申請入學學士班"
410060339,"IG","傳播學院","12","新聞傳播學系",50,"B2D","申請入學學士班"
410060341,"IG","傳播學院","12","新聞傳播學系",81,"B2D","申請入學學士班"
410060353,"IG","傳播學院","12","新聞傳播學系",83,"B2D","申請入學學士班"
410060365,"IG","傳播學院","12","新聞傳播學系",88,"B2D","申請入學學士班"
410060377,"IG","傳播學院","12","新聞傳播學系",82,"B2E","申請入學原住民"
410060391,"IG","傳播學院","12","新聞傳播學系",87,"B3A","分發入學僑生"
410060406,"IG","傳播學院","12","新聞傳播學系",82,"B1D","學士班指考"
410060418,"IG","傳播學院","12","新聞傳播學系",79,"B1D","學士班指考"
410060420,"IG","傳播學院","12","新聞傳播學系",77,"B1D","學士班指考"
410060444,"IG","傳播學院","12","新聞傳播學系",83,"B1D","學士班指考"
410060456,"IG","傳播學院","12","新聞傳播學系",83,"B1D","學士班指考"
410060468,"IG","傳播學院","12","新聞傳播學系",73,"B1D","學士班指考"
410060470,"IG","傳播學院","12","新聞傳播學系",76,"B1D","學士班指考"
410060482,"IG","傳播學院","12","新聞傳播學系",79,"B1D","學士班指考"
410060494,"IG","傳播學院","12","新聞傳播學系",84,"B1D","學士班指考"
410060509,"IG","傳播學院","12","新聞傳播學系",84,"B1D","學士班指考"
410060511,"IG","傳播學院","12","新聞傳播學系",81,"B1D","學士班指考"
410060523,"IG","傳播學院","12","新聞傳播學系",73,"B1D","學士班指考"
410060535,"IG","傳播學院","12","新聞傳播學系",92,"B1D","學士班指考"
410060547,"IG","傳播學院","12","新聞傳播學系",59,"B1D","學士班指考"
410060559,"IG","傳播學院","12","新聞傳播學系",83,"B1D","學士班指考"
410060573,"IG","傳播學院","12","新聞傳播學系",78,"B1D","學士班指考"
410060585,"IG","傳播學院","12","新聞傳播學系",83,"B1D","學士班指考"
410060597,"IG","傳播學院","12","新聞傳播學系",76,"B1D","學士班指考"
410060614,"IG","傳播學院","12","新聞傳播學系",77,"B1D","學士班指考"
410060626,"IG","傳播學院","12","新聞傳播學系",53,"B1D","學士班指考"
410060638,"IG","傳播學院","12","新聞傳播學系",64,"B1D","學士班指考"
410060640,"IG","傳播學院","12","新聞傳播學系",80,"B1D","學士班指考"
410060652,"IG","傳播學院","12","新聞傳播學系",79,"B1D","學士班指考"
410060664,"IG","傳播學院","12","新聞傳播學系",73,"B1D","學士班指考"
410060676,"IG","傳播學院","12","新聞傳播學系",76,"B1D","學士班指考"
410060688,"IG","傳播學院","12","新聞傳播學系",63,"B1D","學士班指考"
410070035,"IG","傳播學院","13","廣告傳播學系",78,"B3A","分發入學僑生"
410070047,"IG","傳播學院","13","廣告傳播學系",74,"B3A","分發入學僑生"
410070073,"IG","傳播學院","13","廣告傳播學系",65,"B3A","分發入學僑生"
410070085,"IG","傳播學院","13","廣告傳播學系",86,"B3A","分發入學僑生"
410070097,"IG","傳播學院","13","廣告傳播學系",40,"B2A","申請入學僑生"
410070102,"IG","傳播學院","13","廣告傳播學系",76,"B2A","申請入學僑生"
410070114,"IG","傳播學院","13","廣告傳播學系",78,"B2B","申請入學外籍生"
410070126,"IG","傳播學院","13","廣告傳播學系",78,"B2B","申請入學外籍生"
410070140,"IG","傳播學院","13","廣告傳播學系",48,"B2B","申請入學外籍生"
410070152,"IG","傳播學院","13","廣告傳播學系",81,"B6C","繁星推薦一般考生"
410070164,"IG","傳播學院","13","廣告傳播學系",88,"B6C","繁星推薦一般考生"
410070176,"IG","傳播學院","13","廣告傳播學系",82,"B6C","繁星推薦一般考生"
410070188,"IG","傳播學院","13","廣告傳播學系",88,"B6C","繁星推薦一般考生"
410070190,"IG","傳播學院","13","廣告傳播學系",87,"B6C","繁星推薦一般考生"
410070205,"IG","傳播學院","13","廣告傳播學系",84,"B6C","繁星推薦一般考生"
410070217,"IG","傳播學院","13","廣告傳播學系",86,"B6C","繁星推薦一般考生"
410070229,"IG","傳播學院","13","廣告傳播學系",84,"B6C","繁星推薦一般考生"
410070231,"IG","傳播學院","13","廣告傳播學系",81,"B6C","繁星推薦一般考生"
410070243,"IG","傳播學院","13","廣告傳播學系",76,"B2D","申請入學學士班"
410070255,"IG","傳播學院","13","廣告傳播學系",84,"B2D","申請入學學士班"
410070267,"IG","傳播學院","13","廣告傳播學系",74,"B2D","申請入學學士班"
410070279,"IG","傳播學院","13","廣告傳播學系",81,"B2D","申請入學學士班"
